product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name
B07JZ31KX9,"Cat, Dog Carrier for Small Medium Cats Puppies up to 15 Lbs, TSA Airline Approved Carrier Soft Sided, Collapsible Travel Puppy Carrier - Grey",Pet_Supplies,$25.99,$19.99,-30.02%,4.6,48762,"AIRLINE APPROVED CARRIER - With airline-approved design, you can take your pet to go to everywhere. This pet carrier provides two connecting loop handles for balanced carrying as a dual seat belt or luggage strap to secure transport SAFETY DESIGN - The adjustable shoulder strap help you hands-free carrying and makes it more safe and convenient pet carrier bag for your travel DURABLE - This cat carrier is made of durable and lightweight polyester fabric. The four-side mesh will not only give a safe and comfortable travel for your pet, but also easy for you to check on your pet PORTABLE & FOLDABLE - This dog carrier is easy to carry and store, which has a padded shoulder strap and handles BOTH SIZES AND WEIGHTS - The mediun cat carrier is designed for small and medium pets within 15"" x 9"" x 9""(smaller than product) and 15 lbs. Please do not choose your carrier only based on weight. Reference your pets' length and height in selecting a carrier size.",N/A,
B08FJ655HL,"Depets Self Cleaning Slicker Brush, Dog Cat Bunny Pet Grooming Shedding Brush - Easy to Remove Loose Undercoat, Pet Massaging Tool Suitable for Pets with Long or Short Hair",Pet_Supplies,$6.20,$13.99,55.68%,4.5,17619,"Clean Pets, Clean House: Depets cat & dog brush for shedding can easily remove loose hair, shedding mats, dander and dirt of your pet, which not only keep your pet clean, but also provide you with a clean and hygienic home environment Great Brush, Healthy Pets: The cat grooming brush with round beads can do massage for pets and prevent scratching. The stainless steel needles of dog brush are designed with a 60 degree bend to better reach pet's skin and promote blood circulation One-click Cleaning Button: Cat brush with release button, you just have to simply push the button and the hair will be super simple removed from the cat hair brush. And our dog grooming brush is washable, which can be kept in clean Comfortable and Nonslip Handle: Our cat shedding brush is designed with a comfort-grip and nonslip handle, and this self cleaning cat brush also has a massage function for your hand and you won't get tired easily when you brush your pet Enjoyable Brushing Experience: Grooming your pet can promote bonding with your pet. Our pet brush is suitable for all breeds and coat types. With Depets dog and cat shedding brush, your beloved pet will enjoy the time of grooming",N/A,
B01MDSD2A6,"BV Puppy Pads Leak-Proof 100 Count 22""x 22"" | Pee Pads for Dogs Quick Absorb 6-Layer Pets Potty Pads Puppy Training Pads for Dogs, Pet Pee Pads",Pet_Supplies,$23.99,,N/A,4.4,22538,"Superior Absorbency: Our dog training pads feature a heavy-duty absorbent core capable of holding up to 2 cups of liquid. Perfect for both puppies and adult dogs, these large pee pads for dogs ensure your home stays dry and clean. Leak-Proof Protection: Each puppy pad is designed with a leak-proof plastic lining and locking layers to shield your floors and carpets effectively. Trust these dog pee pads to keep your living spaces spotless and odor-free. Optimal Size & Quantity: Measuring 22 x 22 inches, our puppy pads 100 count pack is ideal for pets of all sizes. The 6-layer construction offers enhanced protection, making these pads an essential aid in pet training and care. Training Made Easy: Simplify potty training with our puppy training pads that feature a extra built-in attractant. Our dog pad not only aid in training your furry friend but also help in controlling odors, keeping your home fresh and welcoming. Guaranteed Quality: We stand by the quality of our pet pads for dogs, offering a one-year limited warranty for peace of mind. Choose our dog potty pad for a dependable, comfortable solution for your pet's needs.",N/A,
B0BVW4NQG2,"EHEYCIGA Curved Dog Stairs Ramp for High Beds 19.7"" H, 4-Step Dog Steps for Small Dogs and Cats, Pet Stairs for High Bed Climbing, Non-Slip Balanced Pet Step Indoor, Grey",Pet_Supplies,$54.99,$54.99,0.00%,4.6,3180,"COMFORTABLE PET STAIRS - This foam dog stair is designed directly against the edge of a bed, sofa or other furniture, so your pet can climb up and down comfortably. SPECIFIC AND STEADY DESIGN - 33D density of pure foam make this stair more steady when your pets walk on. The dog bed stairs can provide strong support for pets in the walking process. Low angle slope design can better protect your pet's joints. MULTIPLE STEP SIZES - This dog stair has 2 steps, 3 steps, 4 steps and 5 steps to choose. Our 2-step stairs fits for chair/sofa/bed up to 13inch. 3-step stairs fits for chair/sofa/bed up to 17inch. 4-step stairs fits for chair/sofa/bed up to 21inch. And 5-step stairs fits for chair/sofa/bed up to 24inch. EASY TO CLEAN - The dog step has a removable washable cover made of bonded fleece that can be hand washed or machine washed, so you don't require spending a lot of time cleaning it. It's very convenient. CARE INSTRUCTION - After removing the foam from the compression bag, please allow 24-48 hours for the foam to fully expand before use. No need to set the cover. Please note that the inner foam is not washable.",N/A,
B07F6FTTM7,Pet Training Clicker with Wrist Strap - Dog Training Clickers (New Black + Blue),Pet_Supplies,$4.99,$11.99,58.38%,4.3,38314,"Come in 2 pack button clickers with wrist strap in 2 different colors:Black, blue Can be used to train the dog basic obedience, small trick, and correct the bad behavior; Scientific method of training your pet safely and easily. Stop barking and dog obdeience. Train your dog quiqly just by simply pressing the clicker and command. Well constructed and durable, metal clicker will not rust or break. Big button for easy clicking and loud sound. Easy to use in any position.",N/A,
B0BZZC5PMF,"Pet Grooming Combo - Blue Deshedding Brush with Metal Comb for Detangling and Dematting Long, Matted Fur on Cats and Dogs",Pet_Supplies,$9.99,$12.98,23.04%,4.6,5863,"【Easy Dematting and Deshedding Tools】: Our Grooming brush and comb combo help effortlessly dematting and reduces shedding. A must have dog brush for shedding, pet supplies, cat supplies, dog supplies metal comb for dogs shedding. 【Safe Design】: Soft and protective edge brush and comb creating a comfortable feeling while detangling matted hair and deshedding without hurting your pet. Perfect metal comb for dogs, dematting comb for cats, undercoat rake for dogs double coat. 【2-in-1 Rake】: Our undercoat rake is perfect for medium and long-haired dogs and cats and other double coat pets. Wide side for easy dematting, dense side for deshedding. Well made deshedding tool, grooming brush and deshedder brush for dogs. 【2-in-1 Comb】: Wide sided for comb knot, smoothing and modeling your pet's hair, dense side for removal of loosen hair, you can use it on the legs, head or tail of your pets where the brush can’t. Perfect metal comb for dogs, dematting comb for cats deshedding tool for dogs. 【Sturdy and Comfortable Design】: Premium Stainless steel metal teeth and compact design make our product sturdy and durable. High-quality & lightweight TPR handle make your grooming effortlessly. High-quality undercoat rake for dogs double coat, metal comb for dogs, dematting comb for cats, dog comb for matted hair.",N/A,
B0BGL2GTTM,Cat Water Fountain: Dog Bowl Fountains - Automatic Pet Dispenser - Dogs Drinking Waterer Bowls Indoor - Auto Watering Dish Supplies - Easy Cleaning Animal Machine - Quiet 67oz/2L Kitty Drink Fountain,Pet_Supplies,$16.99,$32.99,48.50%,4.1,21675,"【2L Capacity, Removable And Easy To Clean Parts】 The cat water fountain has 2L (64oz), so you don't need to refill it frequently. A cat water fountain filled with water can provide your pet with 4-6 days of drinking water. The cat water fountain has a detachable design and its parts are removable, which is very convenient for you to replace or clean. 【Triple Filtration System】 Pet water fountain adopt a triple filtration system, including activated carbon, high-density cotton layer and sponge filter. This can effectively filter impurities, remove odors, soften the water and extend the life of the pump. It is best if you can change the carbon filter every 2-4 weeks. This will provide your pet with cleaner, fresher, oxygen-rich water. 【Built-In Led Light】 The cat fountain is designed with a translucent water tank and a built-in LED light. You can check the remaining amount of the cat fountain at any time, without having to frequently open the cat water fountain. At the same time, the built-in LED light can glow in the dark, your cat can find the water fountain faster. 【Ultra-Quiet Energy-Saving Water Pump】 The water pump of the cat water dispenser can operate ultra-quietly (≤30dB), allowing you and your pet to enjoy a quiet sleep. At the same time, it is a 1.5W low-power pump. It consumes only 1 degree of electricity a month, which is very energy efficient and environmentally friendly. For the health of your pet, clean the pump every 2-4 weeks is better. 【Flowing Living Water】 This water fountain for cats inside has two water flow modes: faucet mode and fountain mode. They can meet the different needs of pets. This water fountain for cats inside can simulate the sound of water flowing from faucets and fountains. This not only encourages cats to drink more water, but also has a beneficial effect on your pet's kidney health. 【After-Sales Service】 If you have any problem, you can contact us for replacement. If you need more parts, you can buy them in our store. (Note: In order to remove the toner, the filter needs to be soaked in water for 3-5 minutes during the first use. )",N/A,
B08P51WYLS,LuckyTail Pet Nail Grinder for Dogs and Cats - Super Quiet and Low Vibration Electric Dog Nail Grinder with 2 LED Lights - USB Rechargeable and Cordless - 2 Speeds - Small to Large Pets,Pet_Supplies,$39.95,$19.99,-99.85%,4.1,9633,"Patented Design: With our unique and innovative design, we created the gentlest and quietest electric nail grinder for dogs and cats. At 30 - 45 DBs our dog and cat nail grinder omits half the sound compared to popular competitors at 110 DBs. You and your furry bestie can finally say goodbye to stressful nail trims. Whisper-Quiet, Low-Vibration & Effective: Operating at below 45 DBs, we are one of the quietest on the market. With the help of our silent and powerful motor, this electric dog nail trimmer does not produce any significant buzzing or vibrating sounds, ensuring your pet stays calm and relaxed during the nail grooming process. Two LED-Lights & Diamond Bit Grinder Heads: There are two LED lights displayed below the grinder head, so you can easily spot the quick and avoid injury to your best friend. Our premium diamond bit grinder heads offer a full 360 nail grinding experience, leaving room for error. Portable, USB-Rechargeable, Long Operating Time: Take the portable and ergonomic pet nail grinder on the go! Charge up in just one hour and you will have operating time for over 4 hours. Easy to handle, lightweight and long-lasting, it is the perfect electric dog nail file for busy pet parents. Exceptional customer service: When reaching out to the LuckyTail pack you can always count on talking to a real human and fellow pet parent. Feel free to bark at us for questions and expert advice within 24 hours Monday - Friday.",N/A,
B0CVVL4CQD,"Pooper Scooper, Long Handle Dog Pooper Scooper, Heavy Duty Stainless Steel Rake with Tray & Spade Set for Pet Waste Removal, for Grass, Dirt or Gravel",Pet_Supplies,$19.99,$27.99,28.58%,4.5,1067,"Adjustable ergonomic long handles: The dog pooper scooper set comes with 38"" long handle that allows for comfortable use while standing upright, reducing strain on your back and knees. Durable stainless steel construction: Made from durable stainless steel. Meanwhile, the rust-resistant coating on the metal parts helps protect against corrosion, making the poop scooper suitable for outdoor use. Easy Assembly and Convenient Storage: The set is designed to be easily assembled. You simply need to push the parts together and lock them into place, without the need for any additional tools. This allows for quick setup and immediate use, making it convenient for dog owners who want to efficiently clean up after their pets. When not in use, you can simply snap the tray, rake & spade together, allowing them to stay securely connected and take up less space. Easy to Clean: The metal Pet Waste Removal are designed with easy cleaning in mind. When it comes time to clean them, you can simply rinse them off with a hose. This hands-off cleanup process ensures a quick and hassle-free cleaning experience. Once rinsed, the pooper scooper will be ready to be used again for more efficient waste pickup. Versatile Use: The Rake with Tray & Spade set is suitable for use on various surfaces, such as grass, concrete, or gravel, making it versatile for different outdoor environments where your dog may go potty.",N/A,
B0CVVL4CQD,"Pooper Scooper, Long Handle Dog Pooper Scooper, Heavy Duty Stainless Steel Rake with Tray & Spade Set for Pet Waste Removal, for Grass, Dirt or Gravel",Pet_Supplies,$19.99,$27.99,28.58%,4.5,1067,"Adjustable ergonomic long handles: The dog pooper scooper set comes with 38"" long handle that allows for comfortable use while standing upright, reducing strain on your back and knees. Durable stainless steel construction: Made from durable stainless steel. Meanwhile, the rust-resistant coating on the metal parts helps protect against corrosion, making the poop scooper suitable for outdoor use. Easy Assembly and Convenient Storage: The set is designed to be easily assembled. You simply need to push the parts together and lock them into place, without the need for any additional tools. This allows for quick setup and immediate use, making it convenient for dog owners who want to efficiently clean up after their pets. When not in use, you can simply snap the tray, rake & spade together, allowing them to stay securely connected and take up less space. Easy to Clean: The metal Pet Waste Removal are designed with easy cleaning in mind. When it comes time to clean them, you can simply rinse them off with a hose. This hands-off cleanup process ensures a quick and hassle-free cleaning experience. Once rinsed, the pooper scooper will be ready to be used again for more efficient waste pickup. Versatile Use: The Rake with Tray & Spade set is suitable for use on various surfaces, such as grass, concrete, or gravel, making it versatile for different outdoor environments where your dog may go potty.",N/A,
B08FH9GVW2,"Analan Mini Pet Hair Remover for Car Detailing Supplies, Carpet Dog Hair Remover for Car Interior, Triangle Dog Hair Remover for Auto Detailing, Couch, Furniture, Lint, Carpet(Multi-Color)",Pet_Supplies,$14.99,N/A,N/A,4.6,6512,"Superior Efficiency: Our innovative triangle pet hair remover makes pet hair removal a breeze. Say goodbye to stubbornly trapped fur on car mats, furniture, clothing, and more. Experience 10X faster and more efficient hair removal with Analan! Unmatched Durability: Crafted with premium materials, the Analan triangle Pet Hair Remover is built to last. Its sturdy construction ensures long-lasting performance, making it your trusted companion for years of easy-operation pet hair removal. The Power of Social Proof: Join the growing community of satisfied pet owners who have praised the effectiveness of Analan. Discover the power of social proof as countless customers share their success stories across various platforms. Effortless and Versatile: Removing pet hair has never been easier. Our triangular design allows for effortless hair gathering from all angles. Simply glide the remover across furniture, bedding, and more, and watch as years of embedded fur are collected in a snap. Eco-Friendly and Easy to Clean: We believe in sustainability. That's why the Analan Triangular Pet Hair Remover is designed for reusability. After use, easily clean the remover with water, ready to tackle future pet hair challenges. Help reduce waste while keeping your surroundings no fur!",N/A,
B09FS5ZVXK,Dog Clippers Grooming Kit Hair Clipper-Low Noise Paw Trimmer- Rechargeable - Cordless Quiet Nail Grinder Shaver for Cats and Other Pets,Pet_Supplies,$23.49,$29.99,21.67%,4.3,5554,"【Safe & Effective】Many pets are often stressed by the noise and vibration of dog hair clippers, our dog grooming supplies feature a superior motor and whisper-quiet technology, keep them calm and help pets polish their claws faster and easier. 【Complete Trimming Tools】Our dog hair clipper include 3 trimmer heads and 1 nail grinder head that can be replaced, if you're looking for a hair clipper for grooming for dog, cat or other furry friend, then look no further, this dog nail clippers have trimming and everything needed for full body clipping and nail sharpening. 【Washable & Easy To Carry】Our cat nail trimmer is very light weight, it's easy to carry, charge anytime and anywhere. Just 5 hours charge to use it for 90 minutes continuously, no longer worry about replacing the battery and boring wire, this dog paw trimmer can directly clean under the tap. 【Perfect pet grooming kit】Our dog grooming clipper with 4 guided combs, your pet's hair will be perfectly trimmed to your desired length, comfortable for your pet's scalp. Our dog trimmer for face give your pets a safe, relaxing and excellent grooming experience! 【Cordless Using】The cordless animal paw trimmer , allowing you to freely move in any direction, resolve the hard-to-reach spots. The lightweight and ergonomic body design makes it easier to handle.",N/A,
B005CUTW8O,"Wahl USA 4-in-1 Calming Pet Shampoo for Dogs – Cleans, Conditions, Detangles, & Moisturizes with Lavender Chamomile - Pet Friendly Formula - 24 Oz - Model 820000A",Pet_Supplies,$8.97,$9.99,10.21%,4.7,30047,"Made in the USA - Our lavender chamomile pet shampoo is pH balanced, alcohol free, paraben free, PEG-80 free and is highly recommended for cleaning, conditioning, detangling, & moisturizing coats Calming Formula – This lavender scented pet shampoo is great for cleaning dirty coats, coat conditioning & detangling, & skin moisturizing short to long coats. The thick lather rinses off clean & keeps your pet looking and smelling clean Less is More - Wahl has a higher concentrate of coconut derived sodding agent, which means you don’t have to use as much as other dog shampoos. A little bit of shampoo goes a long way and provides a rich lather that’s easy to rinse off Allergy Friendly - Our dog icon, Rocket, was designed in the image of our family dog Cooper – a golden doodle, who has severe allergies. This is the only shampoo we have found safe and effective. He loves the smell too. The Brand Used by Professionals - Wahl has been serving professional vets and groomers for over 50 years. clean, condition fur & hair for a smooth, soft coat. We are a company of animal lovers that want the best for your family member",N/A,
